id,SA,EN
c:8v11,\u092f\u0926\u0915\u094d\u0937\u0930\u0902 \u0935\u0947\u0926\u0935\u093f\u0926\u094b \u0935\u0926\u0928\u094d\u0924\u093f\u0935\u093f\u0936\u0928\u094d\u0924\u093f \u092f\u0926\u094d\u092f\u0924\u092f\u094b \u0935\u0940\u0924\u0930\u093e\u0917\u093e: |\u092f\u0926\u093f\u091a\u094d\u091b\u0928\u094d\u0924\u094b \u092c\u094d\u0930\u0939\u094d\u092e\u091a\u0930\u094d\u092f\u0902 \u091a\u0930\u0928\u094d\u0924\u093f\u0924\u0924\u094d\u0924\u0947 \u092a\u0926\u0902 \u0938\u0902\u0917\u094d\u0930\u0939\u0947\u0923 \u092a\u094d\u0930\u0935\u0915\u094d\u0937\u094d\u092f\u0947 || ,Scholars of the Vedas describe him as Imperishable; great ascetics practice the vow of celibacy and renounce worldly pleasures to enter into him. I shall now explain to you briefly the path to that goal.
c:8v12,\u0938\u0930\u094d\u0935\u0926\u094d\u0935\u093e\u0930\u093e\u0923\u093f \u0938\u0902\u092f\u092e\u094d\u092f \u092e\u0928\u094b \u0939\u0943\u0926\u093f \u0928\u093f\u0930\u0941\u0927\u094d\u092f \u091a |\u092e\u0942\u0930\u094d\u0927\u094d\u0928\u094d\u092f\u093e\u0927\u093e\u092f\u093e\u0924\u094d\u092e\u0928: \u092a\u094d\u0930\u093e\u0923\u092e\u093e\u0938\u094d\u0925\u093f\u0924\u094b \u092f\u094b\u0917\u0927\u093e\u0930\u0923\u093e\u092e\u094d || ,"Restraining all the gates of the body and fixing the mind in the heart region, and then drawing the life-breath to the head, one should get established in steadfast yogic concentration."
c:8v13,\u0913\u092e\u093f\u0924\u094d\u092f\u0947\u0915\u093e\u0915\u094d\u0937\u0930\u0902 \u092c\u094d\u0930\u0939\u094d\u092e \u0935\u094d\u092f\u093e\u0939\u0930\u0928\u094d\u092e\u093e\u092e\u0928\u0941\u0938\u094d\u092e\u0930\u0928\u094d |\u092f: \u092a\u094d\u0930\u092f\u093e\u0924\u093f \u0924\u094d\u092f\u091c\u0928\u094d\u0926\u0947\u0939\u0902 \u0938 \u092f\u093e\u0924\u093f \u092a\u0930\u092e\u093e\u0902 \u0917\u0924\u093f\u092e\u094d || ,"One who departs from the body while remembering me, the Supreme Personality, and chanting the syllable Om, will attain the supreme goal."
c:8v14,\u0905\u0928\u0928\u094d\u092f\u091a\u0947\u0924\u093e: \u0938\u0924\u0924\u0902 \u092f\u094b \u092e\u093e\u0902 \u0938\u094d\u092e\u0930\u0924\u093f \u0928\u093f\u0924\u094d\u092f\u0936: |\u0924\u0938\u094d\u092f\u093e\u0939\u0902 \u0938\u0941\u0932\u092d: \u092a\u093e\u0930\u094d\u0925 \u0928\u093f\u0924\u094d\u092f\u092f\u0941\u0915\u094d\u0924\u0938\u094d\u092f \u092f\u094b\u0917\u093f\u0928: || ,"O Parth, for those yogis who always think of me with exclusive devotion, I am easily attainable because of their constant absorption in me."
c:8v15,\u092e\u093e\u092e\u0941\u092a\u0947\u0924\u094d\u092f \u092a\u0941\u0928\u0930\u094d\u091c\u0928\u094d\u092e \u0926\u0941:\u0916\u093e\u0932\u092f\u092e\u0936\u093e\u0936\u094d\u0935\u0924\u092e\u094d |\u0928\u093e\u092a\u094d\u0928\u0941\u0935\u0928\u094d\u0924\u093f \u092e\u0939\u093e\u0924\u094d\u092e\u093e\u0928: \u0938\u0902\u0938\u093f\u0926\u094d\u0927\u093f\u0902 \u092a\u0930\u092e\u093e\u0902 \u0917\u0924\u093e: || ,"Having attained me, the great souls are no more subject to rebirth in this world, which is transient and full of misery, because they have attained the highest perfection."
c:8v16,\u0906\u092c\u094d\u0930\u0939\u094d\u092e\u092d\u0941\u0935\u0928\u093e\u0932\u094d\u0932\u094b\u0915\u093e: \u092a\u0941\u0928\u0930\u093e\u0935\u0930\u094d\u0924\u093f\u0928\u094b\u093d\u0930\u094d\u091c\u0941\u0928 |\u092e\u093e\u092e\u0941\u092a\u0947\u0924\u094d\u092f \u0924\u0941 \u0915\u094c\u0928\u094d\u0924\u0947\u092f \u092a\u0941\u0928\u0930\u094d\u091c\u0928\u094d\u092e \u0928 \u0935\u093f\u0926\u094d\u092f\u0924\u0947 || ,"In all the worlds of this material creation, up to the highest abode of Brahma, you will be subject to rebirth, O Arjun. But on attaining my abode, O son of Kunti, there is no further rebirth."
c:8v17,\u0938\u0939\u0938\u094d\u0930\u092f\u0941\u0917\u092a\u0930\u094d\u092f\u0928\u094d\u0924\u092e\u0939\u0930\u094d\u092f\u0926\u094d\u092c\u094d\u0930\u0939\u094d\u092e\u0923\u094b \u0935\u093f\u0926\u0941: |\u0930\u093e\u0924\u094d\u0930\u093f\u0902 \u092f\u0941\u0917\u0938\u0939\u0938\u094d\u0930\u093e\u0928\u094d\u0924\u093e\u0902 \u0924\u0947\u093d\u0939\u094b\u0930\u093e\u0924\u094d\u0930\u0935\u093f\u0926\u094b \u091c\u0928\u093e: || ,One day of Brahma (kalp) lasts a thousand cycles of the four ages (mah\u0101 yug) and his night also extends for the same span of time. The wise who know this understand the reality about day and night.
c:8v18,\u0905\u0935\u094d\u092f\u0915\u094d\u0924\u093e\u0926\u094d\u0935\u094d\u092f\u0915\u094d\u0924\u092f: \u0938\u0930\u094d\u0935\u093e: \u092a\u094d\u0930\u092d\u0935\u0928\u094d\u0924\u094d\u092f\u0939\u0930\u093e\u0917\u092e\u0947 |\u0930\u093e\u0924\u094d\u0930\u094d\u092f\u093e\u0917\u092e\u0947 \u092a\u094d\u0930\u0932\u0940\u092f\u0928\u094d\u0924\u0947 \u0924\u0924\u094d\u0930\u0948\u0935\u093e\u0935\u094d\u092f\u0915\u094d\u0924\u0938\u091e\u094d\u091c\u094d\u091e\u0915\u0947 || ,"At the advent of Brahma\u2019s day, all living beings emanate from the unmanifest source. And at the fall of his night, all embodied beings again merge into their unmanifest source."
c:8v19,\u092d\u0942\u0924\u0917\u094d\u0930\u093e\u092e: \u0938 \u090f\u0935\u093e\u092f\u0902 \u092d\u0942\u0924\u094d\u0935\u093e \u092d\u0942\u0924\u094d\u0935\u093e \u092a\u094d\u0930\u0932\u0940\u092f\u0924\u0947 |\u0930\u093e\u0924\u094d\u0930\u094d\u092f\u093e\u0917\u092e\u0947\u093d\u0935\u0936: \u092a\u093e\u0930\u094d\u0925 \u092a\u094d\u0930\u092d\u0935\u0924\u094d\u092f\u0939\u0930\u093e\u0917\u092e\u0947 || ,"The multitudes of beings repeatedly take birth with the advent of Brahma\u2019s day, and are reabsorbed on the arrival of the cosmic night, to manifest again automatically on the advent of the next cosmic day."
c:8v20,\u092a\u0930\u0938\u094d\u0924\u0938\u094d\u092e\u093e\u0924\u094d\u0924\u0941 \u092d\u093e\u0935\u094b\u093d\u0928\u094d\u092f\u094b\u093d\u0935\u094d\u092f\u0915\u094d\u0924\u094b\u093d\u0935\u094d\u092f\u0915\u094d\u0924\u093e\u0924\u094d\u0938\u0928\u093e\u0924\u0928: |\u092f: \u0938 \u0938\u0930\u094d\u0935\u0947\u0937\u0941 \u092d\u0942\u0924\u0947\u0937\u0941 \u0928\u0936\u094d\u092f\u0924\u094d\u0938\u0941 \u0928 \u0935\u093f\u0928\u0936\u094d\u092f\u0924\u093f || ,"Transcendental to this manifest and unmanifest creation, there is yet another unmanifest eternal dimension. That realm does not cease even when all others do."
c:8v21,\u0905\u0935\u094d\u092f\u0915\u094d\u0924\u094b\u093d\u0915\u094d\u0937\u0930 \u0907\u0924\u094d\u092f\u0941\u0915\u094d\u0924\u0938\u094d\u0924\u092e\u093e\u0939\u0941: \u092a\u0930\u092e\u093e\u0902 \u0917\u0924\u093f\u092e\u094d |\u092f\u0902 \u092a\u094d\u0930\u093e\u092a\u094d\u092f \u0928 \u0928\u093f\u0935\u0930\u094d\u0924\u0928\u094d\u0924\u0947 \u0924\u0926\u094d\u0927\u093e\u092e \u092a\u0930\u092e\u0902 \u092e\u092e || ,"That unmanifest dimension is the supreme goal, and upon reaching it, one never returns to this mortal world. That is my supreme abode."
c:8v22,\u092a\u0941\u0930\u0941\u0937: \u0938 \u092a\u0930: \u092a\u093e\u0930\u094d\u0925 \u092d\u0915\u094d\u0924\u094d\u092f\u093e \u0932\u092d\u094d\u092f\u0938\u094d\u0924\u094d\u0935\u0928\u0928\u094d\u092f\u092f\u093e |\u092f\u0938\u094d\u092f\u093e\u0928\u094d\u0924:\u0938\u094d\u0925\u093e\u0928\u093f \u092d\u0942\u0924\u093e\u0928\u093f \u092f\u0947\u0928 \u0938\u0930\u094d\u0935\u092e\u093f\u0926\u0902 \u0924\u0924\u092e\u094d || ,"The Supreme Divine Personality is greater than all that exists. Although he is all-pervading and all living beings are situated in him, yet he can be known only through devotion."
c:8v23,\u092f\u0924\u094d\u0930 \u0915\u093e\u0932\u0947 \u0924\u094d\u0935\u0928\u093e\u0935\u0943\u0924\u094d\u0924\u093f\u092e\u093e\u0935\u0943\u0924\u094d\u0924\u093f\u0902 \u091a\u0948\u0935 \u092f\u094b\u0917\u093f\u0928: |\u092a\u094d\u0930\u092f\u093e\u0924\u093e \u092f\u093e\u0928\u094d\u0924\u093f \u0924\u0902 \u0915\u093e\u0932\u0902 \u0935\u0915\u094d\u0937\u094d\u092f\u093e\u092e\u093f \u092d\u0930\u0924\u0930\u094d\u0937\u092d || \u0905\u0917\u094d\u0928\u093f\u0930\u094d\u091c\u094d\u092f\u094b\u0924\u093f\u0930\u0939: \u0936\u0941\u0915\u094d\u0932: \u0937\u0923\u094d\u092e\u093e\u0938\u093e \u0909\u0924\u094d\u0924\u0930\u093e\u092f\u0923\u092e\u094d |\u0924\u0924\u094d\u0930 \u092a\u094d\u0930\u092f\u093e\u0924\u093e \u0917\u091a\u094d\u091b\u0928\u094d\u0924\u093f \u092c\u094d\u0930\u0939\u094d\u092e \u092c\u094d\u0930\u0939\u094d\u092e\u0935\u093f\u0926\u094b \u091c\u0928\u093e: || \u0927\u0942\u092e\u094b \u0930\u093e\u0924\u094d\u0930\u093f\u0938\u094d\u0924\u0925\u093e \u0915\u0943\u0937\u094d\u0923: \u0937\u0923\u094d\u092e\u093e\u0938\u093e \u0926\u0915\u094d\u0937\u093f\u0923\u093e\u092f\u0928\u092e\u094d |\u0924\u0924\u094d\u0930 \u091a\u093e\u0928\u094d\u0926\u094d\u0930\u092e\u0938\u0902 \u091c\u094d\u092f\u094b\u0924\u093f\u0930\u094d\u092f\u094b\u0917\u0940 \u092a\u094d\u0930\u093e\u092a\u094d\u092f \u0928\u093f\u0935\u0930\u094d\u0924\u0924\u0947 || \u0936\u0941\u0915\u094d\u0932\u0915\u0943\u0937\u094d\u0923\u0947 \u0917\u0924\u0940 \u0939\u094d\u092f\u0947\u0924\u0947 \u091c\u0917\u0924: \u0936\u093e\u0936\u094d\u0935\u0924\u0947 \u092e\u0924\u0947 |\u090f\u0915\u092f\u093e \u092f\u093e\u0924\u094d\u092f\u0928\u093e\u0935\u0943\u0924\u094d\u0924\u093f\u092e\u0928\u094d\u092f\u092f\u093e\u0935\u0930\u094d\u0924\u0924\u0947 \u092a\u0941\u0928: || ,"I shall now describe to you the different paths of passing away from this world, O best of the Bharatas, one of which leads to liberation and the other leads to rebirth. Those who know the Supreme Brahman, and who depart from this world, during the six months of the sun\u2019s northern course, the bright fortnight of the moon, and the bright part of the day, attain the supreme destination. The practitioners of Vedic rituals, who pass away during the six months of the sun\u2019s southern course, the dark fortnight of the moon, the time of smoke, the night, attain the celestial abodes. After enjoying celestial pleasures, they again return to the earth. These two, bright and dark paths, always exist in this world. The way of light leads to liberation and the way of darkness leads to rebirth."
c:8v24,\u092f\u0924\u094d\u0930 \u0915\u093e\u0932\u0947 \u0924\u094d\u0935\u0928\u093e\u0935\u0943\u0924\u094d\u0924\u093f\u092e\u093e\u0935\u0943\u0924\u094d\u0924\u093f\u0902 \u091a\u0948\u0935 \u092f\u094b\u0917\u093f\u0928: |\u092a\u094d\u0930\u092f\u093e\u0924\u093e \u092f\u093e\u0928\u094d\u0924\u093f \u0924\u0902 \u0915\u093e\u0932\u0902 \u0935\u0915\u094d\u0937\u094d\u092f\u093e\u092e\u093f \u092d\u0930\u0924\u0930\u094d\u0937\u092d || \u0905\u0917\u094d\u0928\u093f\u0930\u094d\u091c\u094d\u092f\u094b\u0924\u093f\u0930\u0939: \u0936\u0941\u0915\u094d\u0932: \u0937\u0923\u094d\u092e\u093e\u0938\u093e \u0909\u0924\u094d\u0924\u0930\u093e\u092f\u0923\u092e\u094d |\u0924\u0924\u094d\u0930 \u092a\u094d\u0930\u092f\u093e\u0924\u093e \u0917\u091a\u094d\u091b\u0928\u094d\u0924\u093f \u092c\u094d\u0930\u0939\u094d\u092e \u092c\u094d\u0930\u0939\u094d\u092e\u0935\u093f\u0926\u094b \u091c\u0928\u093e: || \u0927\u0942\u092e\u094b \u0930\u093e\u0924\u094d\u0930\u093f\u0938\u094d\u0924\u0925\u093e \u0915\u0943\u0937\u094d\u0923: \u0937\u0923\u094d\u092e\u093e\u0938\u093e \u0926\u0915\u094d\u0937\u093f\u0923\u093e\u092f\u0928\u092e\u094d |\u0924\u0924\u094d\u0930 \u091a\u093e\u0928\u094d\u0926\u094d\u0930\u092e\u0938\u0902 \u091c\u094d\u092f\u094b\u0924\u093f\u0930\u094d\u092f\u094b\u0917\u0940 \u092a\u094d\u0930\u093e\u092a\u094d\u092f \u0928\u093f\u0935\u0930\u094d\u0924\u0924\u0947 || \u0936\u0941\u0915\u094d\u0932\u0915\u0943\u0937\u094d\u0923\u0947 \u0917\u0924\u0940 \u0939\u094d\u092f\u0947\u0924\u0947 \u091c\u0917\u0924: \u0936\u093e\u0936\u094d\u0935\u0924\u0947 \u092e\u0924\u0947 |\u090f\u0915\u092f\u093e \u092f\u093e\u0924\u094d\u092f\u0928\u093e\u0935\u0943\u0924\u094d\u0924\u093f\u092e\u0928\u094d\u092f\u092f\u093e\u0935\u0930\u094d\u0924\u0924\u0947 \u092a\u0941\u0928: || ,"I shall now describe to you the different paths of passing away from this world, O best of the Bharatas, one of which leads to liberation and the other leads to rebirth. Those who know the Supreme Brahman, and who depart from this world, during the six months of the sun\u2019s northern course, the bright fortnight of the moon, and the bright part of the day, attain the supreme destination. The practitioners of Vedic rituals, who pass away during the six months of the sun\u2019s southern course, the dark fortnight of the moon, the time of smoke, the night, attain the celestial abodes. After enjoying celestial pleasures, they again return to the earth. These two, bright and dark paths, always exist in this world. The way of light leads to liberation and the way of darkness leads to rebirth."
c:8v25,\u092f\u0924\u094d\u0930 \u0915\u093e\u0932\u0947 \u0924\u094d\u0935\u0928\u093e\u0935\u0943\u0924\u094d\u0924\u093f\u092e\u093e\u0935\u0943\u0924\u094d\u0924\u093f\u0902 \u091a\u0948\u0935 \u092f\u094b\u0917\u093f\u0928: |\u092a\u094d\u0930\u092f\u093e\u0924\u093e \u092f\u093e\u0928\u094d\u0924\u093f \u0924\u0902 \u0915\u093e\u0932\u0902 \u0935\u0915\u094d\u0937\u094d\u092f\u093e\u092e\u093f \u092d\u0930\u0924\u0930\u094d\u0937\u092d || \u0905\u0917\u094d\u0928\u093f\u0930\u094d\u091c\u094d\u092f\u094b\u0924\u093f\u0930\u0939: \u0936\u0941\u0915\u094d\u0932: \u0937\u0923\u094d\u092e\u093e\u0938\u093e \u0909\u0924\u094d\u0924\u0930\u093e\u092f\u0923\u092e\u094d |\u0924\u0924\u094d\u0930 \u092a\u094d\u0930\u092f\u093e\u0924\u093e \u0917\u091a\u094d\u091b\u0928\u094d\u0924\u093f \u092c\u094d\u0930\u0939\u094d\u092e \u092c\u094d\u0930\u0939\u094d\u092e\u0935\u093f\u0926\u094b \u091c\u0928\u093e: || \u0927\u0942\u092e\u094b \u0930\u093e\u0924\u094d\u0930\u093f\u0938\u094d\u0924\u0925\u093e \u0915\u0943\u0937\u094d\u0923: \u0937\u0923\u094d\u092e\u093e\u0938\u093e \u0926\u0915\u094d\u0937\u093f\u0923\u093e\u092f\u0928\u092e\u094d |\u0924\u0924\u094d\u0930 \u091a\u093e\u0928\u094d\u0926\u094d\u0930\u092e\u0938\u0902 \u091c\u094d\u092f\u094b\u0924\u093f\u0930\u094d\u092f\u094b\u0917\u0940 \u092a\u094d\u0930\u093e\u092a\u094d\u092f \u0928\u093f\u0935\u0930\u094d\u0924\u0924\u0947 || \u0936\u0941\u0915\u094d\u0932\u0915\u0943\u0937\u094d\u0923\u0947 \u0917\u0924\u0940 \u0939\u094d\u092f\u0947\u0924\u0947 \u091c\u0917\u0924: \u0936\u093e\u0936\u094d\u0935\u0924\u0947 \u092e\u0924\u0947 |\u090f\u0915\u092f\u093e \u092f\u093e\u0924\u094d\u092f\u0928\u093e\u0935\u0943\u0924\u094d\u0924\u093f\u092e\u0928\u094d\u092f\u092f\u093e\u0935\u0930\u094d\u0924\u0924\u0947 \u092a\u0941\u0928: || ,"I shall now describe to you the different paths of passing away from this world, O best of the Bharatas, one of which leads to liberation and the other leads to rebirth. Those who know the Supreme Brahman, and who depart from this world, during the six months of the sun\u2019s northern course, the bright fortnight of the moon, and the bright part of the day, attain the supreme destination. The practitioners of Vedic rituals, who pass away during the six months of the sun\u2019s southern course, the dark fortnight of the moon, the time of smoke, the night, attain the celestial abodes. After enjoying celestial pleasures, they again return to the earth. These two, bright and dark paths, always exist in this world. The way of light leads to liberation and the way of darkness leads to rebirth."
c:8v26,\u092f\u0924\u094d\u0930 \u0915\u093e\u0932\u0947 \u0924\u094d\u0935\u0928\u093e\u0935\u0943\u0924\u094d\u0924\u093f\u092e\u093e\u0935\u0943\u0924\u094d\u0924\u093f\u0902 \u091a\u0948\u0935 \u092f\u094b\u0917\u093f\u0928: |\u092a\u094d\u0930\u092f\u093e\u0924\u093e \u092f\u093e\u0928\u094d\u0924\u093f \u0924\u0902 \u0915\u093e\u0932\u0902 \u0935\u0915\u094d\u0937\u094d\u092f\u093e\u092e\u093f \u092d\u0930\u0924\u0930\u094d\u0937\u092d || \u0905\u0917\u094d\u0928\u093f\u0930\u094d\u091c\u094d\u092f\u094b\u0924\u093f\u0930\u0939: \u0936\u0941\u0915\u094d\u0932: \u0937\u0923\u094d\u092e\u093e\u0938\u093e \u0909\u0924\u094d\u0924\u0930\u093e\u092f\u0923\u092e\u094d |\u0924\u0924\u094d\u0930 \u092a\u094d\u0930\u092f\u093e\u0924\u093e \u0917\u091a\u094d\u091b\u0928\u094d\u0924\u093f \u092c\u094d\u0930\u0939\u094d\u092e \u092c\u094d\u0930\u0939\u094d\u092e\u0935\u093f\u0926\u094b \u091c\u0928\u093e: || \u0927\u0942\u092e\u094b \u0930\u093e\u0924\u094d\u0930\u093f\u0938\u094d\u0924\u0925\u093e \u0915\u0943\u0937\u094d\u0923: \u0937\u0923\u094d\u092e\u093e\u0938\u093e \u0926\u0915\u094d\u0937\u093f\u0923\u093e\u092f\u0928\u092e\u094d |\u0924\u0924\u094d\u0930 \u091a\u093e\u0928\u094d\u0926\u094d\u0930\u092e\u0938\u0902 \u091c\u094d\u092f\u094b\u0924\u093f\u0930\u094d\u092f\u094b\u0917\u0940 \u092a\u094d\u0930\u093e\u092a\u094d\u092f \u0928\u093f\u0935\u0930\u094d\u0924\u0924\u0947 || \u0936\u0941\u0915\u094d\u0932\u0915\u0943\u0937\u094d\u0923\u0947 \u0917\u0924\u0940 \u0939\u094d\u092f\u0947\u0924\u0947 \u091c\u0917\u0924: \u0936\u093e\u0936\u094d\u0935\u0924\u0947 \u092e\u0924\u0947 |\u090f\u0915\u092f\u093e \u092f\u093e\u0924\u094d\u092f\u0928\u093e\u0935\u0943\u0924\u094d\u0924\u093f\u092e\u0928\u094d\u092f\u092f\u093e\u0935\u0930\u094d\u0924\u0924\u0947 \u092a\u0941\u0928: || ,"I shall now describe to you the different paths of passing away from this world, O best of the Bharatas, one of which leads to liberation and the other leads to rebirth. Those who know the Supreme Brahman, and who depart from this world, during the six months of the sun\u2019s northern course, the bright fortnight of the moon, and the bright part of the day, attain the supreme destination. The practitioners of Vedic rituals, who pass away during the six months of the sun\u2019s southern course, the dark fortnight of the moon, the time of smoke, the night, attain the celestial abodes. After enjoying celestial pleasures, they again return to the earth. These two, bright and dark paths, always exist in this world. The way of light leads to liberation and the way of darkness leads to rebirth."
c:8v27,\u0928\u0948\u0924\u0947 \u0938\u0943\u0924\u0940 \u092a\u093e\u0930\u094d\u0925 \u091c\u093e\u0928\u0928\u094d\u092f\u094b\u0917\u0940 \u092e\u0941\u0939\u094d\u092f\u0924\u093f \u0915\u0936\u094d\u091a\u0928 |\u0924\u0938\u094d\u092e\u093e\u0924\u094d\u0938\u0930\u094d\u0935\u0947\u0937\u0941 \u0915\u093e\u0932\u0947\u0937\u0941 \u092f\u094b\u0917\u092f\u0941\u0915\u094d\u0924\u094b \u092d\u0935\u093e\u0930\u094d\u091c\u0941\u0928 || ,"Yogis who know the secret of these two paths, O Parth, are never bewildered. Therefore, at all times be situated in Yog (union with God)."
c:8v28,\u0935\u0947\u0926\u0947\u0937\u0941 \u092f\u091c\u094d\u091e\u0947\u0937\u0941 \u0924\u092a:\u0938\u0941 \u091a\u0948\u0935\u0926\u093e\u0928\u0947\u0937\u0941 \u092f\u0924\u094d\u092a\u0941\u0923\u094d\u092f\u092b\u0932\u0902 \u092a\u094d\u0930\u0926\u093f\u0937\u094d\u091f\u092e\u094d |\u0905\u0924\u094d\u092f\u0947\u0924\u093f \u0924\u0924\u094d\u0938\u0930\u094d\u0935\u092e\u093f\u0926\u0902 \u0935\u093f\u0926\u093f\u0924\u094d\u0935\u093e\u092f\u094b\u0917\u0940 \u092a\u0930\u0902 \u0938\u094d\u0925\u093e\u0928\u092e\u0941\u092a\u0948\u0924\u093f \u091a\u093e\u0926\u094d\u092f\u092e\u094d || ,"The yogis, who know this secret, gain merit far beyond the fruits of Vedic rituals, the study of the Vedas, performance of sacrifices, austerities, and charities. Such yogis reach the Supreme Abode."
c:9v1,\u0936\u094d\u0930\u0940\u092d\u0917\u0935\u093e\u0928\u0941\u0935\u093e\u091a |\u0907\u0926\u0902 \u0924\u0941 \u0924\u0947 \u0917\u0941\u0939\u094d\u092f\u0924\u092e\u0902 \u092a\u094d\u0930\u0935\u0915\u094d\u0937\u094d\u092f\u093e\u092e\u094d\u092f\u0928\u0938\u0942\u092f\u0935\u0947 |\u091c\u094d\u091e\u093e\u0928\u0902 \u0935\u093f\u091c\u094d\u091e\u093e\u0928\u0938\u0939\u093f\u0924\u0902 \u092f\u091c\u094d\u091c\u094d\u091e\u093e\u0924\u094d\u0935\u093e \u092e\u094b\u0915\u094d\u0937\u094d\u092f\u0938\u0947\u093d\u0936\u0941\u092d\u093e\u0924\u094d || ,"The Supreme Lord said: O Arjun, because you are not envious of me, I shall now impart to you this very confidential knowledge and wisdom, upon knowing which you will be released from the miseries of material existence."
c:9v2,\u0930\u093e\u091c\u0935\u093f\u0926\u094d\u092f\u093e \u0930\u093e\u091c\u0917\u0941\u0939\u094d\u092f\u0902 \u092a\u0935\u093f\u0924\u094d\u0930\u092e\u093f\u0926\u092e\u0941\u0924\u094d\u0924\u092e\u092e\u094d |\u092a\u094d\u0930\u0924\u094d\u092f\u0915\u094d\u0937\u093e\u0935\u0917\u092e\u0902 \u0927\u0930\u094d\u092e\u094d\u092f\u0902 \u0938\u0941\u0938\u0941\u0916\u0902 \u0915\u0930\u094d\u0924\u0941\u092e\u0935\u094d\u092f\u092f\u092e\u094d || ,"This knowledge is the king of sciences and the most profound of all secrets. It purifies those who hear it. It is directly realizable, in accordance with dharma, easy to practice, and everlasting in effect."
c:9v3,\u0905\u0936\u094d\u0930\u0926\u094d\u0926\u0927\u093e\u0928\u093e: \u092a\u0941\u0930\u0941\u0937\u093e \u0927\u0930\u094d\u092e\u0938\u094d\u092f\u093e\u0938\u094d\u092f \u092a\u0930\u0928\u094d\u0924\u092a |\u0905\u092a\u094d\u0930\u093e\u092a\u094d\u092f \u092e\u093e\u0902 \u0928\u093f\u0935\u0930\u094d\u0924\u0928\u094d\u0924\u0947 \u092e\u0943\u0924\u094d\u092f\u0941\u0938\u0902\u0938\u093e\u0930\u0935\u0930\u094d\u0924\u094d\u092e\u0928\u093f || ,"People who have no faith in this dharma are unable to attain me, O conqueror of enemies. They repeatedly come back to this world in the cycle of birth and death."
c:9v4,\u092e\u092f\u093e \u0924\u0924\u092e\u093f\u0926\u0902 \u0938\u0930\u094d\u0935\u0902 \u091c\u0917\u0926\u0935\u094d\u092f\u0915\u094d\u0924\u092e\u0942\u0930\u094d\u0924\u093f\u0928\u093e |\u092e\u0924\u094d\u0938\u094d\u0925\u093e\u0928\u093f \u0938\u0930\u094d\u0935\u092d\u0942\u0924\u093e\u0928\u093f \u0928 \u091a\u093e\u0939\u0902 \u0924\u0947\u0937\u094d\u0935\u0935\u0938\u094d\u0925\u093f\u0924: || ,"This entire cosmic manifestation is pervaded by me in my unmanifest form. All living beings dwell in me, but I do not dwell in them."
c:9v5,\u0928 \u091a \u092e\u0924\u094d\u0938\u094d\u0925\u093e\u0928\u093f \u092d\u0942\u0924\u093e\u0928\u093f \u092a\u0936\u094d\u092f \u092e\u0947 \u092f\u094b\u0917\u092e\u0948\u0936\u094d\u0935\u0930\u092e\u094d |\u092d\u0942\u0924\u092d\u0943\u0928\u094d\u0928 \u091a \u092d\u0942\u0924\u0938\u094d\u0925\u094b \u092e\u092e\u093e\u0924\u094d\u092e\u093e \u092d\u0942\u0924\u092d\u093e\u0935\u0928: || ,"And yet, the living beings do not abide in me. Behold the mystery of my divine energy! Although I am the creator and sustainer of all living beings, I am not influenced by them or by material nature."
c:9v6,\u092f\u0925\u093e\u0915\u093e\u0936\u0938\u094d\u0925\u093f\u0924\u094b \u0928\u093f\u0924\u094d\u092f\u0902 \u0935\u093e\u092f\u0941: \u0938\u0930\u094d\u0935\u0924\u094d\u0930\u0917\u094b \u092e\u0939\u093e\u0928\u094d |\u0924\u0925\u093e \u0938\u0930\u094d\u0935\u093e\u0923\u093f \u092d\u0942\u0924\u093e\u0928\u093f \u092e\u0924\u094d\u0938\u094d\u0925\u093e\u0928\u0940\u0924\u094d\u092f\u0941\u092a\u0927\u093e\u0930\u092f || ,"Know that as the mighty wind blowing everywhere rests always in the sky, likewise all living beings rest always in me."
c:9v7,\u0938\u0930\u094d\u0935\u092d\u0942\u0924\u093e\u0928\u093f \u0915\u094c\u0928\u094d\u0924\u0947\u092f \u092a\u094d\u0930\u0915\u0943\u0924\u093f\u0902 \u092f\u093e\u0928\u094d\u0924\u093f \u092e\u093e\u092e\u093f\u0915\u093e\u092e\u094d |\u0915\u0932\u094d\u092a\u0915\u094d\u0937\u092f\u0947 \u092a\u0941\u0928\u0938\u094d\u0924\u093e\u0928\u093f \u0915\u0932\u094d\u092a\u093e\u0926\u094c \u0935\u093f\u0938\u0943\u091c\u093e\u092e\u094d\u092f\u0939\u092e\u094d || \u092a\u094d\u0930\u0915\u0943\u0924\u093f\u0902 \u0938\u094d\u0935\u093e\u092e\u0935\u0937\u094d\u091f\u092d\u094d\u092f \u0935\u093f\u0938\u0943\u091c\u093e\u092e\u093f \u092a\u0941\u0928: \u092a\u0941\u0928: |\u092d\u0942\u0924\u0917\u094d\u0930\u093e\u092e\u092e\u093f\u092e\u0902 \u0915\u0943\u0924\u094d\u0938\u094d\u0928\u092e\u0935\u0936\u0902 \u092a\u094d\u0930\u0915\u0943\u0924\u0947\u0930\u094d\u0935\u0936\u093e\u0924\u094d || ,"At the end of one kalp, all living beings merge into my primordial material energy. At the beginning of the next creation, O son of Kunti, I manifest them again. Presiding over my material energy, I generate these myriad forms again and again, in accordance with the force of their natures."
