data_id,book_id,chapter,verse,sanskrit,english
62004004,62,4,4,"\u0939\u0947 \u092c\u093e\u0932\u0915\u093e\u0903, \u092f\u0942\u092f\u092e\u094d \u0908\u0936\u094d\u0935\u0930\u093e\u0924\u094d \u091c\u093e\u0924\u093e\u0938\u094d\u0924\u093e\u0928\u094d \u091c\u093f\u0924\u0935\u0928\u094d\u0924\u0936\u094d\u091a \u092f\u0924\u0903 \u0938\u0902\u0938\u093e\u0930\u093e\u0927\u093f\u0937\u094d\u0920\u093e\u0928\u0915\u093e\u0930\u093f\u0923\u094b \u093d\u092a\u093f \u092f\u0941\u0937\u094d\u092e\u0926\u0927\u093f\u0937\u094d\u0920\u093e\u0928\u0915\u093e\u0930\u0940 \u092e\u0939\u093e\u0928\u094d\u0964","Ye are of God, little children, and have overcome them: because greater is he that is in you, than he that is in the world."
62004005,62,4,5,\u0924\u0947 \u0938\u0902\u0938\u093e\u0930\u093e\u0924\u094d \u091c\u093e\u0924\u093e\u0938\u094d\u0924\u0924\u094b \u0939\u0947\u0924\u094b\u0903 \u0938\u0902\u0938\u093e\u0930\u093e\u0926\u094d \u092d\u093e\u0937\u0928\u094d\u0924\u0947 \u0938\u0902\u0938\u093e\u0930\u0936\u094d\u091a \u0924\u0947\u0937\u093e\u0902 \u0935\u093e\u0915\u094d\u092f\u093e\u0928\u093f \u0917\u0943\u0939\u094d\u0932\u093e\u0924\u093f\u0964,"They are of the world: therefore speak they of the world, and the world heareth them."
62004006,62,4,6,"\u0935\u092f\u092e\u094d \u0908\u0936\u094d\u0935\u0930\u093e\u0924\u094d \u091c\u093e\u0924\u093e\u0903, \u0908\u0936\u094d\u0935\u0930\u0902 \u092f\u094b \u091c\u093e\u0928\u093e\u0924\u093f \u0938\u094b\u093d\u0938\u094d\u092e\u0926\u094d\u0935\u093e\u0915\u094d\u092f\u093e\u0928\u093f \u0917\u0943\u0939\u094d\u0932\u093e\u0924\u093f \u092f\u0936\u094d\u091a\u0947\u0936\u094d\u0935\u0930\u093e\u0924\u094d \u091c\u093e\u0924\u094b \u0928\u0939\u093f \u0938\u094b\u093d\u0938\u094d\u092e\u0926\u094d\u0935\u093e\u0915\u094d\u092f\u093e\u0928\u093f \u0928 \u0917\u0943\u0939\u094d\u0932\u093e\u0924\u093f; \u0905\u0928\u0947\u0928 \u0935\u092f\u0902 \u0938\u0924\u094d\u092f\u093e\u0924\u094d\u092e\u093e\u0928\u0902 \u092d\u094d\u0930\u093e\u092e\u0915\u093e\u0924\u094d\u092e\u093e\u0928\u091e\u094d\u091a \u092a\u0930\u093f\u091a\u093f\u0928\u0941\u092e\u0903\u0964","We are of God: he that knoweth God heareth us; he that is not of God heareth not us. Hereby know we the spirit of truth, and the spirit of error."
62004007,62,4,7,"\u0939\u0947 \u092a\u094d\u0930\u093f\u092f\u0924\u092e\u093e\u0903, \u0935\u092f\u0902 \u092a\u0930\u0938\u094d\u092a\u0930\u0902 \u092a\u094d\u0930\u0947\u092e \u0915\u0930\u0935\u093e\u092e, \u092f\u0924\u0903 \u092a\u094d\u0930\u0947\u092e \u0908\u0936\u094d\u0935\u0930\u093e\u0924\u094d \u091c\u093e\u092f\u0924\u0947, \u0905\u092a\u0930\u0902 \u092f\u0903 \u0915\u0936\u094d\u091a\u093f\u0924\u094d \u092a\u094d\u0930\u0947\u092e \u0915\u0930\u094b\u0924\u093f \u0938 \u0908\u0936\u094d\u0935\u0930\u093e\u0924\u094d \u091c\u093e\u0924 \u0908\u0936\u094d\u0935\u0930\u0902 \u0935\u0947\u0924\u094d\u0924\u093f \u091a\u0964","Beloved, let us love one another: for love is of God; and every one that loveth is born of God, and knoweth God."
62004008,62,4,8,\u092f\u0903 \u092a\u094d\u0930\u0947\u092e \u0928 \u0915\u0930\u094b\u0924\u093f \u0938 \u0908\u0936\u094d\u0935\u0930\u0902 \u0928 \u091c\u093e\u0928\u093e\u0924\u093f \u092f\u0924 \u0908\u0936\u094d\u0935\u0930\u0903 \u092a\u094d\u0930\u0947\u092e\u0938\u094d\u0935\u0930\u0942\u092a\u0903\u0964,He that loveth not knoweth not God; for God is love.
62004009,62,4,9,\u0905\u0938\u094d\u092e\u093e\u0938\u094d\u0935\u0940\u0936\u094d\u0935\u0930\u0938\u094d\u092f \u092a\u094d\u0930\u0947\u092e\u0948\u0924\u0947\u0928 \u092a\u094d\u0930\u093e\u0915\u093e\u0936\u0924 \u092f\u0924\u094d \u0938\u094d\u0935\u092a\u0941\u0924\u094d\u0930\u0947\u0923\u093e\u0938\u094d\u092e\u092d\u094d\u092f\u0902 \u091c\u0940\u0935\u0928\u0926\u093e\u0928\u093e\u0930\u094d\u0925\u092e\u094d \u0908\u0936\u094d\u0935\u0930\u0903 \u0938\u094d\u0935\u0940\u092f\u092e\u094d \u0905\u0926\u094d\u0935\u093f\u0924\u0940\u092f\u0902 \u092a\u0941\u0924\u094d\u0930\u0902 \u091c\u0917\u0928\u094d\u092e\u0927\u094d\u092f\u0902 \u092a\u094d\u0930\u0947\u0937\u093f\u0924\u0935\u093e\u0928\u094d\u0964,"In this was manifested the love of God toward us, because that God sent his only begotten Son into the world, that we might live through him."
62004010,62,4,10,\u0935\u092f\u0902 \u092f\u0926\u094d \u0908\u0936\u094d\u0935\u0930\u0947 \u092a\u094d\u0930\u0940\u0924\u0935\u0928\u094d\u0924 \u0907\u0924\u094d\u092f\u0924\u094d\u0930  \u0928\u0939\u093f \u0915\u093f\u0928\u094d\u0924\u0941 \u0938 \u092f\u0926\u0938\u094d\u092e\u093e\u0938\u0941 \u092a\u094d\u0930\u0940\u0924\u0935\u093e\u0928\u094d \u0905\u0938\u094d\u092e\u0924\u094d\u092a\u093e\u092a\u093e\u0928\u093e\u0902 \u092a\u094d\u0930\u093e\u092f\u0936\u094d\u091a\u093f\u0930\u094d\u0924\u094d\u0924\u093e\u0930\u094d\u0925\u0902 \u0938\u094d\u0935\u092a\u0941\u0924\u094d\u0930\u0902 \u092a\u094d\u0930\u0947\u0937\u093f\u0924\u0935\u093e\u0902\u0936\u094d\u091a\u0947\u0924\u094d\u092f\u0924\u094d\u0930 \u092a\u094d\u0930\u0947\u092e \u0938\u0928\u094d\u0924\u093f\u0937\u094d\u0920\u0924\u0947\u0964,"Herein is love, not that we loved God, but that he loved us, and sent his Son to be the propitiation for our sins."
62004011,62,4,11,"\u0939\u0947 \u092a\u094d\u0930\u093f\u092f\u0924\u092e\u093e\u0903, \u0905\u0938\u094d\u092e\u093e\u0938\u0941 \u092f\u0926\u0940\u0936\u094d\u0935\u0930\u0947\u0923\u0948\u0924\u093e\u0926\u0943\u0936\u0902 \u092a\u094d\u0930\u0947\u092e \u0915\u0943\u0924\u0902 \u0924\u0930\u094d\u0939\u093f \u092a\u0930\u0938\u094d\u092a\u0930\u0902 \u092a\u094d\u0930\u0947\u092e \u0915\u0930\u094d\u0924\u094d\u0924\u0941\u092e\u094d \u0905\u0938\u094d\u092e\u093e\u0915\u092e\u092a\u094d\u092f\u0941\u091a\u093f\u0924\u0902\u0964","Beloved, if God so loved us, we ought also to love one another."
62004012,62,4,12,\u0908\u0936\u094d\u0935\u0930\u0903 \u0915\u0926\u093e\u091a \u0915\u0947\u0928\u093e\u092a\u093f \u0928 \u0926\u0943\u0937\u094d\u091f\u0903 \u092f\u0926\u094d\u092f\u0938\u094d\u092e\u093e\u092d\u093f\u0903 \u092a\u0930\u0938\u094d\u092a\u0930\u0902 \u092a\u094d\u0930\u0947\u092e \u0915\u094d\u0930\u093f\u092f\u0924\u0947 \u0924\u0930\u094d\u0939\u0940\u0936\u094d\u0935\u0930\u094b \u093d\u0938\u094d\u092e\u0928\u094d\u092e\u0927\u094d\u092f\u0947 \u0924\u093f\u0937\u094d\u0920\u0924\u093f \u0924\u0938\u094d\u092f \u092a\u094d\u0930\u0947\u092e \u091a\u093e\u0938\u094d\u092e\u093e\u0938\u0941 \u0938\u0947\u0924\u094d\u0938\u094d\u092f\u0924\u0947\u0964,"No man hath seen God at any time. If we love one another, God dwelleth in us, and his love is perfected in us."
62004013,62,4,13,\u0905\u0938\u094d\u092e\u092d\u094d\u092f\u0902 \u0924\u0947\u0928 \u0938\u094d\u0935\u0915\u0940\u092f\u093e\u0924\u094d\u092e\u0928\u094b\u0902\u093d\u0936\u094b \u0926\u0924\u094d\u0924 \u0907\u0924\u094d\u092f\u0928\u0947\u0928 \u0935\u092f\u0902 \u092f\u0924\u094d \u0924\u0938\u094d\u092e\u093f\u0928\u094d \u0924\u093f\u0937\u094d\u0920\u093e\u092e\u0903 \u0938 \u091a \u092f\u0926\u094d \u0905\u0938\u094d\u092e\u093e\u0938\u0941 \u0924\u093f\u0937\u094d\u0920\u0924\u0940\u0924\u093f \u091c\u093e\u0928\u0940\u092e\u0903\u0964,"Hereby know we that we dwell in him, and he in us, because he hath given us of his Spirit."
62004014,62,4,14,\u092a\u093f\u0924\u093e \u091c\u0917\u0924\u094d\u0930\u093e\u0924\u093e\u0930\u0902 \u092a\u0941\u0924\u094d\u0930\u0902 \u092a\u094d\u0930\u0947\u0937\u093f\u0924\u0935\u093e\u0928\u094d \u090f\u0924\u0926\u094d \u0935\u092f\u0902 \u0926\u0943\u0937\u094d\u091f\u094d\u0935\u093e \u092a\u094d\u0930\u092e\u093e\u0923\u092f\u093e\u092e\u0903\u0964,And we have seen and do testify that the Father sent the Son to be the Saviour of the world.
62004015,62,4,15,\u092f\u0940\u0936\u0941\u0930\u0940\u0936\u094d\u0935\u0930\u0938\u094d\u092f \u092a\u0941\u0924\u094d\u0930 \u090f\u0924\u0926\u094d \u092f\u0947\u0928\u093e\u0919\u094d\u0917\u0940\u0915\u094d\u0930\u093f\u092f\u0924\u0947 \u0924\u0938\u094d\u092e\u093f\u0928\u094d \u0908\u0936\u094d\u0935\u0930\u0938\u094d\u0924\u093f\u0937\u094d\u0920\u0924\u093f \u0938 \u091a\u0947\u0936\u094d\u0935\u0930\u0947 \u0924\u093f\u0937\u094d\u0920\u0924\u093f\u0964,"Whosoever shall confess that Jesus is the Son of God, God dwelleth in him, and he in God."
62004016,62,4,16,\u0905\u0938\u094d\u092e\u093e\u0938\u094d\u0935\u0940\u0936\u094d\u0935\u0930\u0938\u094d\u092f \u092f\u0924\u094d \u092a\u094d\u0930\u0947\u092e \u0935\u0930\u094d\u0924\u094d\u0924\u0924\u0947 \u0924\u0926\u094d \u0935\u092f\u0902 \u091c\u094d\u091e\u093e\u0924\u0935\u0928\u094d\u0924\u0938\u094d\u0924\u0938\u094d\u092e\u093f\u0928\u094d \u0935\u093f\u0936\u094d\u0935\u093e\u0938\u093f\u0924\u0935\u0928\u094d\u0924\u0936\u094d\u091a\u0964 \u0908\u0936\u094d\u0935\u0930\u0903 \u092a\u094d\u0930\u0947\u092e\u0938\u094d\u0935\u0930\u0942\u092a\u0903 \u092a\u094d\u0930\u0947\u092e\u094d\u0928\u0940 \u092f\u0938\u094d\u0924\u093f\u0937\u094d\u0920\u0924\u093f \u0938 \u0908\u0936\u094d\u0935\u0930\u0947 \u0924\u093f\u0937\u094d\u0920\u0924\u093f \u0924\u0938\u094d\u092e\u093f\u0902\u0936\u094d\u091a\u0947\u0936\u094d\u0935\u0930\u0938\u094d\u0924\u093f\u0937\u094d\u0920\u0924\u093f\u0964,"And we have known and believed the love that God hath to us. God is love; and he that dwelleth in love dwelleth in God, and God in him."
62004017,62,4,17,\u0938 \u092f\u093e\u0926\u0943\u0936\u094b \u093d\u0938\u094d\u0924\u093f \u0935\u092f\u092e\u092a\u094d\u092f\u0947\u0924\u0938\u094d\u092e\u093f\u0928\u094d \u091c\u0917\u0924\u093f \u0924\u093e\u0926\u0943\u0936\u093e \u092d\u0935\u093e\u092e \u090f\u0924\u0938\u094d\u092e\u093e\u0926\u094d \u0935\u093f\u091a\u093e\u0930\u0926\u093f\u0928\u0947 \u093d\u0938\u094d\u092e\u093e\u092d\u093f \u0930\u094d\u092f\u093e \u092a\u094d\u0930\u0924\u093f\u092d\u093e \u0932\u092d\u094d\u092f\u0924\u0947 \u0938\u093e\u0938\u094d\u092e\u0924\u094d\u0938\u092e\u094d\u092c\u0928\u094d\u0927\u0940\u092f\u0938\u094d\u092f \u092a\u094d\u0930\u0947\u092e\u094d\u0928\u0903 \u0938\u093f\u0926\u094d\u0927\u093f\u0903\u0964,"Herein is our love made perfect, that we may have boldness in the day of judgment: because as he is, so are we in this world."
62004018,62,4,18,\u092a\u094d\u0930\u0947\u092e\u094d\u0928\u093f \u092d\u0940\u0924\u093f \u0930\u094d\u0928 \u0935\u0930\u094d\u0924\u094d\u0924\u0924\u0947 \u0915\u093f\u0928\u094d\u0924\u0941 \u0938\u093f\u0926\u094d\u0927\u0902 \u092a\u094d\u0930\u0947\u092e \u092d\u0940\u0924\u093f\u0902 \u0928\u093f\u0930\u093e\u0915\u0930\u094b\u0924\u093f \u092f\u0924\u094b \u092d\u0940\u0924\u093f\u0903 \u0938\u092f\u093e\u0924\u0928\u093e\u0938\u094d\u0924\u093f \u092d\u0940\u0924\u094b \u092e\u093e\u0928\u0935\u0903 \u092a\u094d\u0930\u0947\u092e\u094d\u0928\u093f \u0938\u093f\u0926\u094d\u0927\u094b \u0928 \u091c\u093e\u0924\u0903\u0964,There is no fear in love; but perfect love casteth out fear: because fear hath torment. He that feareth is not made perfect in love.
62004019,62,4,19,\u0905\u0938\u094d\u092e\u093e\u0938\u0941 \u0938 \u092a\u094d\u0930\u0925\u092e\u0902 \u092a\u094d\u0930\u0940\u0924\u0935\u093e\u0928\u094d \u0907\u0924\u093f \u0915\u093e\u0930\u0923\u093e\u0926\u094d \u0935\u092f\u0902 \u0924\u0938\u094d\u092e\u093f\u0928\u094d \u092a\u094d\u0930\u0940\u092f\u093e\u092e\u0939\u0947\u0964,"We love him, because he first loved us."
62004020,62,4,20,\u0908\u0936\u094d\u0935\u0930\u0947 \u093d\u0939\u0902 \u092a\u094d\u0930\u0940\u092f \u0907\u0924\u094d\u092f\u0941\u0915\u094d\u0924\u094d\u0935\u093e \u092f\u0903 \u0915\u0936\u094d\u091a\u093f\u0924\u094d \u0938\u094d\u0935\u092d\u094d\u0930\u093e\u0924\u0930\u0902 \u0926\u094d\u0935\u0947\u0937\u094d\u091f\u093f \u0938\u094b \u093d\u0928\u0943\u0924\u0935\u093e\u0926\u0940\u0964 \u0938 \u092f\u0902 \u0926\u0943\u0937\u094d\u091f\u0935\u093e\u0928\u094d \u0924\u0938\u094d\u092e\u093f\u0928\u094d \u0938\u094d\u0935\u092d\u094d\u0930\u093e\u0924\u0930\u093f \u092f\u0926\u093f \u0928 \u092a\u094d\u0930\u0940\u092f\u0924\u0947 \u0924\u0930\u094d\u0939\u093f \u092f\u092e\u094d \u0908\u0936\u094d\u0935\u0930\u0902 \u0928 \u0926\u0943\u0937\u094d\u091f\u0935\u093e\u0928\u094d \u0915\u0925\u0902 \u0924\u0938\u094d\u092e\u093f\u0928\u094d \u092a\u094d\u0930\u0947\u092e \u0915\u0930\u094d\u0924\u094d\u0924\u0941\u0902 \u0936\u0915\u094d\u0928\u0941\u092f\u093e\u0924\u094d?,"If a man say, I love God, and hateth his brother, he is a liar: for he that loveth not his brother whom he hath seen, how can he love God whom he hath not seen?"
62004021,62,4,21,\u0905\u0924 \u0908\u0936\u094d\u0935\u0930\u0947 \u092f\u0903 \u092a\u094d\u0930\u0940\u092f\u0924\u0947 \u0938 \u0938\u094d\u0935\u0940\u092f\u092d\u094d\u0930\u093e\u0924\u0930\u094d\u092f\u094d\u092f\u092a\u093f \u092a\u094d\u0930\u0940\u092f\u0924\u093e\u092e\u094d \u0907\u092f\u092e\u094d \u0906\u091c\u094d\u091e\u093e \u0924\u0938\u094d\u092e\u093e\u0926\u094d \u0905\u0938\u094d\u092e\u093e\u092d\u093f \u0930\u094d\u0932\u092c\u094d\u0927\u093e\u0964,"And this commandment have we from him, That he who loveth God love his brother also."
66001001,66,1,1,\u092f\u0924\u094d \u092a\u094d\u0930\u0915\u093e\u0936\u093f\u0924\u0902 \u0935\u093e\u0915\u094d\u092f\u092e\u094d \u0908\u0936\u094d\u0935\u0930\u0903 \u0938\u094d\u0935\u0926\u093e\u0938\u093e\u0928\u093e\u0902 \u0928\u093f\u0915\u091f\u0902 \u0936\u0940\u0918\u094d\u0930\u092e\u0941\u092a\u0938\u094d\u0925\u093e\u0938\u094d\u092f\u0928\u094d\u0924\u0940\u0928\u093e\u0902 \u0918\u091f\u0928\u093e\u0928\u093e\u0902 \u0926\u0930\u094d\u0936\u0928\u093e\u0930\u094d\u0925\u0902 \u092f\u0940\u0936\u0941\u0916\u094d\u0930\u0940\u0937\u094d\u091f\u0947 \u0938\u092e\u0930\u094d\u092a\u093f\u0924\u0935\u093e\u0928\u094d \u0924\u0924\u094d \u0938 \u0938\u094d\u0935\u0940\u092f\u0926\u0942\u0924\u0902 \u092a\u094d\u0930\u0947\u0937\u094d\u092f \u0928\u093f\u091c\u0938\u0947\u0935\u0915\u0902 \u092f\u094b\u0939\u0928\u0902 \u091c\u094d\u091e\u093e\u092a\u093f\u0924\u0935\u093e\u0928\u094d\u0964,"The Revelation of Jesus Christ, which God gave unto him, to shew unto his servants things which must shortly come to pass; and he sent and signified it by his angel unto his servant John:"
66001002,66,1,2,\u0938 \u091a\u0947\u0936\u094d\u0935\u0930\u0938\u094d\u092f \u0935\u093e\u0915\u094d\u092f\u0947 \u0916\u094d\u0930\u0940\u0937\u094d\u091f\u0938\u094d\u092f \u0938\u093e\u0915\u094d\u0937\u094d\u092f\u0947 \u091a \u092f\u0926\u094d\u092f\u0926\u094d \u0926\u0943\u0937\u094d\u091f\u0935\u093e\u0928\u094d \u0924\u0938\u094d\u092f \u092a\u094d\u0930\u092e\u093e\u0923\u0902 \u0926\u0924\u094d\u0924\u0935\u093e\u0928\u094d\u0964,"Who bare record of the word of God, and of the testimony of Jesus Christ, and of all things that he saw."
66001003,66,1,3,\u090f\u0924\u0938\u094d\u092f \u092d\u0935\u093f\u0937\u094d\u092f\u0926\u094d\u0935\u0915\u094d\u0924\u0943\u0917\u094d\u0930\u0928\u094d\u0925\u0938\u094d\u092f \u0935\u093e\u0915\u094d\u092f\u093e\u0928\u093e\u0902 \u092a\u093e\u0920\u0915\u0903 \u0936\u094d\u0930\u094b\u0924\u093e\u0930\u0936\u094d\u091a \u0924\u0928\u094d\u092e\u0927\u094d\u092f\u0947 \u0932\u093f\u0916\u093f\u0924\u093e\u091c\u094d\u091e\u093e\u0917\u094d\u0930\u093e\u0939\u093f\u0923\u0936\u094d\u091a \u0927\u0928\u094d\u092f\u093e \u092f\u0924\u0903 \u0938 \u0915\u093e\u0932\u0903 \u0938\u0928\u094d\u0928\u093f\u0915\u091f\u0903\u0964,"Blessed is he that readeth, and they that hear the words of this prophecy, and keep those things which are written therein: for the time is at hand."
66001004,66,1,4,\u092f\u094b\u0939\u0928\u094d \u0906\u0936\u093f\u092f\u093e\u0926\u0947\u0936\u0938\u094d\u0925\u093e\u0903 \u0938\u092a\u094d\u0924 \u0938\u092e\u093f\u0924\u0940\u0903 \u092a\u094d\u0930\u0924\u093f \u092a\u0924\u094d\u0930\u0902 \u0932\u093f\u0916\u0924\u093f\u0964 \u092f\u094b \u0935\u0930\u094d\u0924\u094d\u0924\u092e\u093e\u0928\u094b \u092d\u0942\u0924\u094b \u092d\u0935\u093f\u0937\u094d\u092f\u0902\u0936\u094d\u091a \u092f\u0947 \u091a \u0938\u092a\u094d\u0924\u093e\u0924\u094d\u092e\u093e\u0928\u0938\u094d\u0924\u0938\u094d\u092f \u0938\u093f\u0902\u0939\u093e\u0938\u0928\u0938\u094d\u092f \u0938\u092e\u094d\u092e\u0941\u0916\u0947\u0947 \u0924\u093f\u0937\u094d\u0920\u0928\u094d\u0924\u093f,"John to the seven churches which are in Asia: Grace be unto you, and peace, from him which is, and which was, and which is to come; and from the seven Spirits which are before his throne;"
66001005,66,1,5,"\u092f\u0936\u094d\u091a \u092f\u0940\u0936\u0941\u0916\u094d\u0930\u0940\u0937\u094d\u091f\u094b \u0935\u093f\u0936\u094d\u0935\u0938\u094d\u0924\u0903 \u0938\u093e\u0915\u094d\u0937\u0940 \u092e\u0943\u0924\u093e\u0928\u093e\u0902 \u092e\u0927\u094d\u092f\u0947 \u092a\u094d\u0930\u0925\u092e\u091c\u093e\u0924\u094b \u092d\u0942\u092e\u0923\u094d\u0921\u0932\u0938\u094d\u0925\u0930\u093e\u091c\u093e\u0928\u093e\u092e\u094d \u0905\u0927\u093f\u092a\u0924\u093f\u0936\u094d\u091a \u092d\u0935\u0924\u093f, \u090f\u0924\u0947\u092d\u094d\u092f\u094b \u093d\u0928\u0941\u0917\u094d\u0930\u0939\u0903 \u0936\u093e\u0928\u094d\u0924\u093f\u0936\u094d\u091a \u092f\u0941\u0937\u094d\u092e\u093e\u0938\u0941 \u0935\u0930\u094d\u0924\u094d\u0924\u0924\u093e\u0902\u0964","And from Jesus Christ, who is the faithful witness, and the first begotten of the dead, and the prince of the kings of the earth. Unto him that loved us, and washed us from our sins in his own blood,"
66001006,66,1,6,\u092f\u094b \u093d\u0938\u094d\u092e\u093e\u0938\u0941 \u092a\u094d\u0930\u0940\u0924\u0935\u093e\u0928\u094d \u0938\u094d\u0935\u0930\u0941\u0927\u093f\u0930\u0947\u0923\u093e\u0938\u094d\u092e\u093e\u0928\u094d \u0938\u094d\u0935\u092a\u093e\u092a\u0947\u092d\u094d\u092f\u0903 \u092a\u094d\u0930\u0915\u094d\u0937\u093e\u0932\u093f\u0924\u0935\u093e\u0928\u094d \u0924\u0938\u094d\u092f \u092a\u093f\u0924\u0941\u0930\u0940\u0936\u094d\u0935\u0930\u0938\u094d\u092f \u092f\u093e\u091c\u0915\u093e\u0928\u094d \u0915\u0943\u0924\u094d\u0935\u093e\u0938\u094d\u092e\u093e\u0928\u094d \u0930\u093e\u091c\u0935\u0930\u094d\u0917\u0947 \u0928\u093f\u092f\u0941\u0915\u094d\u0924\u0935\u093e\u0902\u0936\u094d\u091a \u0924\u0938\u094d\u092e\u093f\u0928\u094d \u092e\u0939\u093f\u092e\u093e \u092a\u0930\u093e\u0915\u094d\u0930\u092e\u0936\u094d\u091a\u093e\u0928\u0928\u094d\u0924\u0915\u093e\u0932\u0902 \u092f\u093e\u0935\u0926\u094d \u0935\u0930\u094d\u0924\u094d\u0924\u0924\u093e\u0902\u0964 \u0906\u092e\u0947\u0928\u094d\u0964,And hath made us kings and priests unto God and his Father; to him be glory and dominion for ever and ever. Amen.
66001007,66,1,7,\u092a\u0936\u094d\u092f\u0924 \u0938 \u092e\u0947\u0918\u0948\u0930\u093e\u0917\u091a\u094d\u091b\u0924\u093f \u0924\u0947\u0928\u0948\u0915\u0948\u0915\u0938\u094d\u092f \u091a\u0915\u094d\u0937\u0941\u0938\u094d\u0924\u0902 \u0926\u094d\u0930\u0915\u094d\u0937\u094d\u092f\u0924\u093f \u092f\u0947 \u091a \u0924\u0902 \u0935\u093f\u0926\u094d\u0927\u0935\u0928\u094d\u0924\u0938\u094d\u0924\u0947 \u093d\u092a\u093f \u0924\u0902 \u0935\u093f\u0932\u094b\u0915\u093f\u0937\u094d\u092f\u0928\u094d\u0924\u0947 \u0924\u0938\u094d\u092f \u0915\u0943\u0924\u0947 \u092a\u0943\u0925\u093f\u0935\u0940\u0938\u094d\u0925\u093e\u0903 \u0938\u0930\u094d\u0935\u094d\u0935\u0947 \u0935\u0902\u0936\u093e \u0935\u093f\u0932\u092a\u093f\u0937\u094d\u092f\u0928\u094d\u0924\u093f\u0964 \u0938\u0924\u094d\u092f\u092e\u094d \u0906\u092e\u0947\u0928\u094d\u0964,"Behold, he cometh with clouds; and every eye shall see him, and they also which pierced him: and all kindreds of the earth shall wail because of him. Even so, Amen."
66001008,66,1,8,"\u0935\u0930\u094d\u0924\u094d\u0924\u092e\u093e\u0928\u094b \u092d\u0942\u0924\u094b \u092d\u0935\u093f\u0937\u094d\u092f\u0902\u0936\u094d\u091a \u092f\u0903 \u0938\u0930\u094d\u0935\u094d\u0935\u0936\u0915\u094d\u0924\u093f\u092e\u093e\u0928\u094d \u092a\u094d\u0930\u092d\u0941\u0903 \u092a\u0930\u092e\u0947\u0936\u094d\u0935\u0930\u0903 \u0938 \u0917\u0926\u0924\u093f, \u0905\u0939\u092e\u0947\u0935 \u0915\u0903 \u0915\u094d\u0937\u0936\u094d\u091a\u093e\u0930\u094d\u0925\u0924 \u0906\u0926\u093f\u0930\u0928\u094d\u0924\u0936\u094d\u091a\u0964","I am Alpha and Omega, the beginning and the ending, saith the Lord, which is, and which was, and which is to come, the Almighty."
66001009,66,1,9,\u092f\u0941\u0937\u094d\u092e\u093e\u0915\u0902 \u092d\u094d\u0930\u093e\u0924\u093e \u092f\u0940\u0936\u0941\u0916\u094d\u0930\u0940\u0937\u094d\u091f\u0938\u094d\u092f \u0915\u094d\u0932\u0947\u0936\u0930\u093e\u091c\u094d\u092f\u0924\u093f\u0924\u093f\u0915\u094d\u0937\u093e\u0923\u093e\u0902 \u0938\u0939\u092d\u093e\u0917\u0940 \u091a\u093e\u0939\u0902 \u092f\u094b\u0939\u0928\u094d \u0908\u0936\u094d\u0935\u0930\u0938\u094d\u092f \u0935\u093e\u0915\u094d\u092f\u0939\u0947\u0924\u094b \u0930\u094d\u092f\u0940\u0936\u0941\u0916\u094d\u0930\u0940\u0937\u094d\u091f\u0938\u094d\u092f \u0938\u093e\u0915\u094d\u0937\u094d\u092f\u0939\u0947\u0924\u094b\u0936\u094d\u091a \u092a\u093e\u0924\u094d\u092e\u0928\u093e\u092e\u0915 \u0909\u092a\u0926\u094d\u0935\u0940\u092a \u0906\u0938\u0902\u0964,"I John, who also am your brother, and companion in tribulation, and in the kingdom and patience of Jesus Christ, was in the isle that is called Patmos, for the word of God, and for the testimony of Jesus Christ."
66001010,66,1,10,"\u0924\u0924\u094d\u0930 \u092a\u094d\u0930\u092d\u094b \u0930\u094d\u0926\u093f\u0928\u0947 \u0906\u0924\u094d\u092e\u0928\u093e\u0935\u093f\u0937\u094d\u091f\u094b \u093d\u0939\u0902 \u0938\u094d\u0935\u092a\u0936\u094d\u091a\u093e\u0924\u094d \u0924\u0942\u0930\u0940\u0927\u094d\u0935\u0928\u093f\u0935\u0924\u094d \u092e\u0939\u093e\u0930\u0935\u092e\u094d \u0905\u0936\u094d\u0930\u094c\u0937\u0902,","I was in the Spirit on the Lord's day, and heard behind me a great voice, as of a trumpet,"
