id,SA,EN
c:9v21,ते तं भुक्त्वा स्वर्गलोकं विशालंक्षीणे पुण्ये मर्त्यलोकं विशन्ति |एवं त्रयीधर्ममनुप्रपन्नागतागतं कामकामा लभन्ते || ,"When they have enjoyed the vast pleasures of heaven, the stock of their merits being exhausted, they return to the earthly plane. Thus, those who follow the Vedic rituals, desiring objects of enjoyment, repeatedly come and go in this world."
c:9v22,अनन्याश्चिन्तयन्तो मां ये जना: पर्युपासते |तेषां नित्याभियुक्तानां योगक्षेमं वहाम्यहम् || ,"There are those who always think of me and engage in exclusive devotion to me. To them, whose minds are always absorbed in me, I provide what they lack and preserve what they already possess."
c:9v23,येऽप्यन्यदेवता भक्ता यजन्ते श्रद्धयान्विता: |तेऽपि मामेव कौन्तेय यजन्त्यविधिपूर्वकम् || ,"O son of Kunti, even those devotees who faithfully worship other gods also worship me. But they do so by the wrong method."
c:9v24,अहं हि सर्वयज्ञानां भोक्ता च प्रभुरेव च |न तु मामभिजानन्ति तत्वेनातश्च्यवन्ति ते || ,I am the enjoyer and the only Lord of all sacrifices. But those who fail to realize my divine nature must be reborn.
c:9v25,यान्ति देवव्रता देवान्पितॄ न्यान्ति पितृव्रता: |भूतानि यान्ति भूतेज्या यान्ति मद्याजिनोऽपि माम् ||,"Worshippers of the celestial gods take birth amongst the celestial gods, worshippers of the ancestors go to the ancestors, worshippers of ghosts take birth amongst such beings, and my devotees come to me alone."
c:9v26,पत्रं पुष्पं फलं तोयं यो मे भक्त्या प्रयच्छति |तदहं भक्त्युपहृतमश्नामि प्रयतात्मन: || ,"If one offers to me with devotion a leaf, a flower, a fruit, or even water, I delightfully partake of that article offered with love by my devotee in pure consciousness."
c:9v27,यत्करोषि यदश्नासि यज्जुहोषि ददासि यत् |यत्तपस्यसि कौन्तेय तत्कुरुष्व मदर्पणम् || ,"Whatever you do, whatever you eat, whatever you offer as oblation to the sacred fire, whatever you bestow as a gift, and whatever austerities you perform, O son of Kunti, do them as an offering to me."
c:9v28,शुभाशुभफलैरेवं मोक्ष्यसे कर्मबन्धनै: |संन्यासयोगयुक्तात्मा विमुक्तो मामुपैष्यसि || ,"By dedicating all your works to me, you will be freed from the bondage of good and bad results. With your mind attached to me through renunciation, you will be liberated and will reach me."
c:9v29,समोऽहं सर्वभूतेषु न मे द्वेष्योऽस्ति न प्रिय: |ये भजन्ति तु मां भक्त्या मयि ते तेषु चाप्यहम् || ,I am equally disposed to all living beings; I am neither inimical nor partial to anyone. But the devotees who worship me with love reside in me and I reside in them.
c:9v30,अपि चेत्सुदुराचारो भजते मामनन्यभाक् |साधुरेव स मन्तव्य: सम्यग्व्यवसितो हि स: || ,"Even if the vilest sinners worship me with exclusive devotion, they are to be considered righteous, for they have made the proper resolve."
c:9v31,क्षिप्रं भवति धर्मात्मा शश्वच्छान्तिं निगच्छति |कौन्तेय प्रतिजानीहि न मे भक्त: प्रणश्यति || ,"Quickly they become virtuous, and attain lasting peace. O son of Kunti, declare it boldly that no devotee of mine is ever lost."
c:9v32,मां हि पार्थ व्यपाश्रित्य येऽपि स्यु: पापयोनय: |स्त्रियो वैश्यास्तथा शूद्रास्तेऽपि यान्ति परां गतिम् || ,"All those who take refuge in me, whatever their birth, race, sex, or caste, even those whom society scorns, will attain the supreme destination."
c:9v33,किं पुनर्ब्राह्मणा: पुण्या भक्ता राजर्षयस्तथा |अनित्यमसुखं लोकमिमं प्राप्य भजस्व माम् || ,"What then to speak about kings and sages with meritorious deeds? Therefore, having come to this transient and joyless world, engage in devotion unto me."
c:9v34,मन्मना भव मद्भक्तो मद्याजी मां नमस्कुरु |मामेवैष्यसि युक्त्वैवमात्मानं मत्परायण: || ,"Always think of me, be devoted to me, worship me, and offer obeisance to me. Having dedicated your mind and body to me, you will certainly come to me."
c:10v1,श्रीभगवानुवाच |भूय एव महाबाहो शृणु मे परमं वच: |यत्तेऽहं प्रीयमाणाय वक्ष्यामि हितकाम्यया || ,"The Blessed Lord said: Listen again to my divine teachings, O mighty armed one. Desiring your welfare because you are my beloved friend, I shall reveal them to you."
c:10v2,न मे विदु: सुरगणा: प्रभवं न महर्षय: |अहमादिर्हि देवानां महर्षीणां च सर्वश: || ,Neither celestial gods nor the great sages know my origin. I am the source from which the gods and great seers come.
c:10v3,यो मामजमनादिं च वेत्ति लोकमहेश्वरम् |असम्मूढ: स मर्त्येषु सर्वपापै: प्रमुच्यते || ,"Those who know me as unborn and beginningless, and as the Supreme Lord of the universe, they among mortals are free from illusion and released from all evils."
c:10v4,बुद्धिर्ज्ञानमसम्मोह: क्षमा सत्यं दम: शम: |सुखं दु:खं भवोऽभावो भयं चाभयमेव च || अहिंसा समता तुष्टिस्तपो दानं यशोऽयश: |भवन्ति भावा भूतानां मत्त एव पृथग्विधा: || ,"From me alone arise the varieties in the qualities amongst humans, such as intellect, knowledge, clarity of thought, forgiveness, truthfulness, control over the senses and mind, joy and sorrow, birth and death, fear and courage, non-violence, equanimity, contentment, austerity, charity, fame, and infamy."
c:10v5,बुद्धिर्ज्ञानमसम्मोह: क्षमा सत्यं दम: शम: |सुखं दु:खं भवोऽभावो भयं चाभयमेव च || अहिंसा समता तुष्टिस्तपो दानं यशोऽयश: |भवन्ति भावा भूतानां मत्त एव पृथग्विधा: || ,"From me alone arise the varieties in the qualities amongst humans, such as intellect, knowledge, clarity of thought, forgiveness, truthfulness, control over the senses and mind, joy and sorrow, birth and death, fear and courage, non-violence, equanimity, contentment, austerity, charity, fame, and infamy."
c:10v6,महर्षय: सप्त पूर्वे चत्वारो मनवस्तथा |मद्भावा मानसा जाता येषां लोक इमा: प्रजा: || ,"The seven great Sages, the four great Saints before them, and the fourteen Manus, are all born from my mind. From them, all the people in the world have descended."
c:10v7,एतां विभूतिं योगं च मम यो वेत्ति तत्वत: |सोऽविकम्पेन योगेन युज्यते नात्र संशय: || ,Those who know in truth my glories and divine powers become united with me through unwavering bhakti yog. Of this there is no doubt.
c:10v8,अहं सर्वस्य प्रभवो मत्त: सर्वं प्रवर्तते |इति मत्वा भजन्ते मां बुधा भावसमन्विता: || ,I am the origin of all creation. Everything proceeds from me. The wise who know this perfectly worship me with great faith and devotion.
c:10v9,मच्चित्ता मद्गतप्राणा बोधयन्त: परस्परम् |कथयन्तश्च मां नित्यं तुष्यन्ति च रमन्ति च || ,"With their minds fixed on me and their lives surrendered to me, my devotees remain ever contented in me. They derive great satisfaction and bliss in enlightening one another about me, and conversing about my glories."
c:10v10,तेषां सततयुक्तानां भजतां प्रीतिपूर्वकम् |ददामि बुद्धियोगं तं येन मामुपयान्ति ते || ,"To those whose minds are always united with me in loving devotion, I give the divine knowledge by which they can attain me."
c:10v11,तेषामेवानुकम्पार्थमहमज्ञानजं तम: |नाशयाम्यात्मभावस्थो ज्ञानदीपेन भास्वता || ,"Out of compassion for them, I, who dwell within their hearts, destroy the darkness born of ignorance, with the luminous lamp of knowledge."
c:10v12,अर्जुन उवाच |परं ब्रह्म परं धाम पवित्रं परमं भवान् |पुरुषं शाश्वतं दिव्यमादिदेवमजं विभुम् || आहुस्त्वामृषय: सर्वे देवर्षिर्नारदस्तथा |असितो देवलो व्यास: स्वयं चैव ब्रवीषि मे || ,"Arjun said: You are the Supreme Divine Personality, the Supreme Abode, the Supreme Purifier, the Eternal God, the Primal Being, the Unborn, and the Greatest. The great sages, like Narad, Asit, Deval, and Vyas, proclaimed this, and now you are declaring it to me yourself."
c:10v13,अर्जुन उवाच |परं ब्रह्म परं धाम पवित्रं परमं भवान् |पुरुषं शाश्वतं दिव्यमादिदेवमजं विभुम् || आहुस्त्वामृषय: सर्वे देवर्षिर्नारदस्तथा |असितो देवलो व्यास: स्वयं चैव ब्रवीषि मे || ,"Arjun said: You are the Supreme Divine Personality, the Supreme Abode, the Supreme Purifier, the Eternal God, the Primal Being, the Unborn, and the Greatest. The great sages, like Narad, Asit, Deval, and Vyas, proclaimed this, and now you are declaring it to me yourself."
c:10v14,सर्वमेतदृतं मन्ये यन्मां वदसि केशव |न हि ते भगवन्व्यक्तिं विदुर्देवा न दानवा: || ,"O Krishna, I totally accept everything you have told me as the truth. O Lord, neither gods nor the demons can understand your true personality."
c:10v15,स्वयमेवात्मनात्मानं वेत्थ त्वं पुरुषोत्तम |भूतभावन भूतेश देवदेव जगत्पते || ,"Indeed, you alone know yourself by your inconceivable energy, O Supreme Personality, the Creator and Lord of all beings, the God of gods, and the Lord of the universe!"
c:10v16,वक्तुमर्हस्यशेषेण दिव्या ह्यात्मविभूतय: |याभिर्विभूतिभिर्लोकानिमांस्त्वं व्याप्य तिष्ठसि || कथं विद्यामहं योगिंस्त्वां सदा परिचिन्तयन् |केषु केषु च भावेषु चिन्त्योऽसि भगवन्मया || ,"Please describe to me your divine opulences, by which you pervade all the worlds and reside in them. O Supreme Master of Yog, how may I know you and think of you. And while meditating, in what forms can I think of you, O Supreme Divine Personality?"
c:10v17,वक्तुमर्हस्यशेषेण दिव्या ह्यात्मविभूतय: |याभिर्विभूतिभिर्लोकानिमांस्त्वं व्याप्य तिष्ठसि || कथं विद्यामहं योगिंस्त्वां सदा परिचिन्तयन् |केषु केषु च भावेषु चिन्त्योऽसि भगवन्मया || ,"Please describe to me your divine opulences, by which you pervade all the worlds and reside in them. O Supreme Master of Yog, how may I know you and think of you. And while meditating, in what forms can I think of you, O Supreme Divine Personality?"
c:10v18,विस्तरेणात्मनो योगं विभूतिं च जनार्दन |भूय: कथय तृप्तिर्हि शृण्वतो नास्ति मेऽमृतम् || ,"Tell me again in detail your divine glories and manifestations, O Janardan. I can never tire of hearing your nectar."
c:10v19,श्रीभगवानुवाच |हन्त ते कथयिष्यामि दिव्या ह्यात्मविभूतय: |प्राधान्यत: कुरुश्रेष्ठ नास्त्यन्तो विस्तरस्य मे ||,"The Blessed Lord spoke: I shall now briefly describe my divine glories to you, O best of the Kurus, for there is no end to their detail."
c:10v20,अहमात्मा गुडाकेश सर्वभूताशयस्थित: |अहमादिश्च मध्यं च भूतानामन्त एव च || ,"O Arjun, I am seated in the heart of all living entities. I am the beginning, middle, and end of all beings."
c:10v21,आदित्यानामहं विष्णुर्ज्योतिषां रविरंशुमान् |मरीचिर्मरुतामस्मि नक्षत्राणामहं शशी || ,"Amongst the twelve sons of Aditi I am Vishnu; amongst luminous objects I am the sun. Know me to be Marichi amongst the Maruts, and the moon amongst the stars in the night sky."
c:10v22,वेदानां सामवेदोऽस्मि देवानामस्मि वासव: |इन्द्रियाणां मनश्चास्मि भूतानामस्मि चेतना || ,"I am the Sāma Veda amongst the Vedas, and Indra amongst the celestial gods. Amongst the senses I am the mind; amongst the living beings I am consciousness."
c:10v23,रुद्राणां शङ्करश्चास्मि वित्तेशो यक्षरक्षसाम् |वसूनां पावकश्चास्मि मेरु: शिखरिणामहम् || ,Amongst the Rudras know me to be Shankar; amongst the demons I am Kuber. I am Agni amongst the Vasus and Meru amongst the mountains.
c:10v24,पुरोधसां च मुख्यं मां विद्धि पार्थ बृहस्पतिम् |सेनानीनामहं स्कन्द: सरसामस्मि सागर: || ,"O Arjun, amongst priests I am Brihaspati; amongst warrior chiefs I am Kartikeya; and amongst reservoirs of water know me to be the ocean."
c:10v25,महर्षीणां भृगुरहं गिरामस्म्येकमक्षरम् |यज्ञानां जपयज्ञोऽस्मि स्थावराणां हिमालय: || ,I am Bhrigu amongst the great seers and the transcendental Om amongst sounds. Amongst chants know me to be the repetition of the Holy Name; amongst immovable things I am the Himalayas.
c:10v26,अश्वत्थ: सर्ववृक्षाणां देवर्षीणां च नारद: |गन्धर्वाणां चित्ररथ: सिद्धानां कपिलो मुनि: || ,"Amongst trees I am the banyan tree; of the celestial sages I am Narad. Amongst the Gandharvas I am Chitrath, and amongst the siddhas I am the sage Kapil."
c:10v27,उच्चै:श्रवसमश्वानां विद्धि माममृतोद्भवम् |ऐरावतं गजेन्द्राणां नराणां च नराधिपम् || ,"Amongst horses know me to be Ucchaihshrava, begotten from the churning of the ocean of nectar. I am Airavata amongst all lordly elephants, and the king amongst humans."
c:10v28,आयुधानामहं वज्रं धेनूनामस्मि कामधुक् |प्रजनश्चास्मि कन्दर्प: सर्पाणामस्मि वासुकि: || ,"I am the Vajra (thunderbolt) amongst weapons and Kamadhenu amongst the cows. I am Kaamdev, the god of love, amongst all causes for procreation; amongst serpents I am Vasuki."
c:10v29,अनन्तश्चास्मि नागानां वरुणो यादसामहम् |पितृणामर्यमा चास्मि यम: संयमतामहम् || ,"Amongst the snakes I am Anant; amongst aquatics I am Varun. Amongst the departed ancestors I am Aryama; amongst dispensers of law I am Yamraj, the lord of death."
c:10v30,प्रह्लादश्चास्मि दैत्यानां काल: कलयतामहम् |मृगाणां च मृगेन्द्रोऽहं वैनतेयश्च पक्षिणाम् || ,"I am Prahlad amongst the demons; amongst all that controls I am time. Know me to be the lion amongst animals, and Garud amongst the birds."
c:10v31,पवन: पवतामस्मि राम: शस्त्रभृतामहम् |झषाणां मकरश्चास्मि स्रोतसामस्मि जाह्नवी || ,"Amongst purifiers I am the wind, and amongst wielders of weapons I am Lord Ram. Of water creatures I am the crocodile, and of flowing rivers I am the Ganges."
c:10v32,सर्गाणामादिरन्तश्च मध्यं चैवाहमर्जुन |अध्यात्मविद्या विद्यानां वाद: प्रवदतामहम् || ,"O Arjun, know me to be the beginning, middle, and end of all creation. Amongst sciences I am the science of spirituality, and in debates I am the logical conclusion."
c:10v33,अक्षराणामकारोऽस्मि द्वन्द्व: सामासिकस्य च |अहमेवाक्षय: कालो धाताहं विश्वतोमुख: || ,"I am the beginning “A” amongst all letters; I am the dual word in grammatical compounds. I am the endless Time, and amongst creators I am Brahma."
c:10v34,मृत्यु: सर्वहरश्चाहमुद्भवश्च भविष्यताम् |कीर्ति: श्रीर्वाक्च नारीणां स्मृतिर्मेधा धृति: क्षमा || ,"I am the all-devouring Death, and I am the origin of those things that are yet to be. Amongst feminine qualities I am fame, prosperity, fine speech, memory, intelligence, courage, and forgiveness."
c:10v35,बृहत्साम तथा साम्नां गायत्री छन्दसामहम् |मासानां मार्गशीर्षोऽहमृतूनां कुसुमाकर: || ,"Amongst the hymns in the Sāma Veda know me to be the Brihatsama; amongst poetic meters I am the Gayatri. Of the twelve months of the Hindu calendar I am Margsheersh, and of seasons I am spring, which brings forth flowers."
c:10v36,द्यूतं छलयतामस्मि तेजस्तेजस्विनामहम् |जयोऽस्मि व्यवसायोऽस्मि सत्वं सत्ववतामहम् || ,"I am the gambling of the cheats and the splendor of the splendid. I am the victory of the victorious, the resolve of the resolute, and the virtue of the virtuous."
c:10v37,वृष्णीनां वासुदेवोऽस्मि पाण्डवानां धनञ्जय: |मुनीनामप्यहं व्यास: कवीनामुशना कवि: || ,"Amongst the descendants of Vrishni, I am Krishna, and amongst the Pandavas I am Arjun. Know me to be Ved Vyas amongst the sages, and Shukracharya amongst the great thinkers."
c:10v38,दण्डो दमयतामस्मि नीतिरस्मि जिगीषताम् |मौनं चैवास्मि गुह्यानां ज्ञानं ज्ञानवतामहम् || ,"I am just punishment amongst means of preventing lawlessness, and proper conduct amongst those who seek victory. Amongst secrets I am silence, and in the wise I am their wisdom."
c:10v39,यच्चापि सर्वभूतानां बीजं तदहमर्जुन |न तदस्ति विना यत्स्यान्मया भूतं चराचरम् || ,"I am the generating seed of all living beings, O Arjun. No creature moving or non-moving can exist without me."
c:10v40,नान्तोऽस्ति मम दिव्यानां विभूतीनां परन्तप |एष तूद्देशत: प्रोक्तो विभूतेर्विस्तरो मया || ,"There is no end to my divine manifestations, O conqueror of enemies. What I have declared to you is a mere sample of my infinite glories."
c:10v41,यद्यद्विभूतिमत्सत्वं श्रीमदूर्जितमेव वा |तत्देवावगच्छ त्वं मम तेजोंऽशसम्भवम् || ,"Whatever you see as beautiful, glorious, or powerful, know it to spring from but a spark of my splendor."
c:10v42,अथवा बहुनैतेन किं ज्ञातेन तवार्जुन |विष्टभ्याहमिदं कृत्स्नमेकांशेन स्थितो जगत् || ,"What need is there for all this detailed knowledge, O Arjun? Simply know that by one fraction of my being, I pervade and support this entire creation."
c:11v1,अर्जुन उवाच |मदनुग्रहाय परमं गुह्यमध्यात्मसञ्ज्ञितम् |यत्वयोक्तं वचस्तेन मोहोऽयं विगतो मम || ,"Arjun said: Having heard the supremely confidential spiritual knowledge, which you have revealed out of compassion to me, my illusion is now dispelled."
c:11v2,भवाप्ययौ हि भूतानां श्रुतौ विस्तरशो मया |त्वत्त: कमलपत्राक्ष माहात्म्यमपि चाव्ययम् || ,"I have heard from you in detail about the appearance and disappearance of all living beings, O lotus-eyed one, and also about your eternal majesty."
c:11v3,एवमेतद्यथात्थ त्वमात्मानं परमेश्वर |द्रष्टुमिच्छामि ते रूपमैश्वरं पुरुषोत्तम || ,"O Supreme Lord, you are precisely what you declare yourself to be. Now I desire to see your divine cosmic form, O greatest of persons."
c:11v4,मन्यसे यदि तच्छक्यं मया द्रष्टुमिति प्रभो |योगेश्वर ततो मे त्वं दर्शयात्मानमव्ययम् || ,"O Lord of all mystic powers, if you think I am strong enough to behold it, then kindly reveal that imperishable cosmic form to me."
c:11v5,श्रीभगवानुवाच |पश्य मे पार्थ रूपाणि शतशोऽथ सहस्रश: |नानाविधानि दिव्यानि नानावर्णाकृतीनि च || ,"The Supreme Lord said: Behold, O Parth, my hundreds and thousands of wonderful forms of various shapes, sizes, and colors."
c:11v6,पश्यादित्यान्वसून् रुद्रानश्विनौ मरुतस्तथा |बहून्यदृष्टपूर्वाणि पश्याश्चर्याणि भारत || ,"Behold in me, O scion of the Bharatas, the (twelve) sons of Aditi, the (eight) Vasus, the (eleven) Rudras, the (twin) Ashwini Kumars, as well as the (forty-nine) Maruts and many more marvels never revealed before."
c:11v7,इहैकस्थं जगत्कृत्स्नं पश्याद्य सचराचरम् |मम देहे गुडाकेश यच्चान्यद्द्रष्टुमिच्छसि || ,"Behold now, Arjun, the entire universe, with everything moving and non-moving, assembled together in my universal form. Whatever else you wish to see, observe it all within this universal form."
c:11v8,न तु मां शक्यसे द्रष्टुमनेनैव स्वचक्षुषा |दिव्यं ददामि ते चक्षु: पश्य मे योगमैश्वरम् || ,"But you cannot see my cosmic form with these physical eyes of yours. Therefore, I grant you divine vision. Behold my majestic opulence!"
c:11v9,सञ्जय उवाच |एवमुक्त्वा ततो राजन्महायोगेश्वरो हरि: |दर्शयामास पार्थाय परमं रूपमैश्वरम् || ,"Sanjay said: O King, having spoken thus, the Supreme Lord of Yog, Shree Krishna, displayed his divine and opulent form to Arjun."
c:11v10,अनेकवक्त्रनयनमनेकाद्भुतदर्शनम् |अनेकदिव्याभरणं दिव्यानेकोद्यतायुधम् || दिव्यमाल्याम्बरधरं दिव्यगन्धानुलेपनम् |सर्वाश्चर्यमयं देवमनन्तं विश्वतोमुखम् || ,"In that cosmic form, Arjun saw unlimited faces and eyes, decorated with many celestial ornaments and wielding many kinds of divine weapons. He wore many garlands on his body and was anointed with many sweet-smelling heavenly fragrances. He revealed himself as the wonderful and infinite Lord whose face is everywhere."
c:11v11,अनेकवक्त्रनयनमनेकाद्भुतदर्शनम् |अनेकदिव्याभरणं दिव्यानेकोद्यतायुधम् || दिव्यमाल्याम्बरधरं दिव्यगन्धानुलेपनम् |सर्वाश्चर्यमयं देवमनन्तं विश्वतोमुखम् || ,"In that cosmic form, Arjun saw unlimited faces and eyes, decorated with many celestial ornaments and wielding many kinds of divine weapons. He wore many garlands on his body and was anointed with many sweet-smelling heavenly fragrances. He revealed himself as the wonderful and infinite Lord whose face is everywhere."
c:11v12,दिवि सूर्यसहस्रस्य भवेद्युगपदुत्थिता |यदि भा: सदृशी सा स्याद्भासस्तस्य महात्मन: || ,"If a thousand suns were to blaze forth together in the sky, they would not match the splendor of that great form."
c:11v13,तत्रैकस्थं जगत्कृत्स्नं प्रविभक्तमनेकधा |अपश्यद्देवदेवस्य शरीरे पाण्डवस्तदा || ,"There Arjun could see the totality of the entire universe established in one place, in that body of the God of gods."
c:11v14,तत: स विस्मयाविष्टो हृष्टरोमा धनञ्जय: |प्रणम्य शिरसा देवं कृताञ्जलिरभाषत || ,"Then, Arjun, full of wonder and with hair standing on end, bowed his head with folded hands before the Lord and addressed him thus."
c:11v15,अर्जुन उवाच |पश्यामि देवांस्तव देव देहेसर्वांस्तथा भूतविशेषसङ्घान् |ब्रह्माणमीशं कमलासनस्थ-मृषींश्च सर्वानुरगांश्च दिव्यान् || ,"Arjun said: O Shree Krishna, I behold within your body all the gods and hosts of different beings. I see Brahma seated on the lotus flower; I see Shiv, all the sages, and the celestial serpents."
c:11v16,अनेकबाहूदरवक्त्रनेत्रंपश्यामि त्वां सर्वतोऽनन्तरूपम् |नान्तं न मध्यं न पुनस्तवादिंपश्यामि विश्वेश्वर विश्वरूप || ,"I see your infinite form in every direction, with countless arms, stomachs, faces, and eyes. O Lord of the universe, whose form is the universe itself, I do not see in you any beginning, middle, or end."
c:11v17,किरीटिनं गदिनं चक्रिणं चतेजोराशिं सर्वतो दीप्तिमन्तम् |पश्यामि त्वां दुर्निरीक्ष्यं समन्ताद्दीप्तानलार्कद्युतिमप्रमेयम् || ,"I see your form, adorned with a crown, and armed with the club and disc, shining everywhere as the abode of splendor. It is hard to look upon you in the blazing fire of your effulgence, which is radiating like the sun in all directions."
c:11v18,त्वमक्षरं परमं वेदितव्यंत्वमस्य विश्वस्य परं निधानम् |त्वमव्यय: शाश्वतधर्मगोप्तासनातनस्त्वं पुरुषो मतो मे || ,"I recognize you as the supreme imperishable being, the ultimate truth to be known by the scriptures. You are the support of all creation; you are the eternal protector of sanātan dharma (the eternal religion); and you are the everlasting Supreme Divine Personality."
c:11v19,अनादिमध्यान्तमनन्तवीर्य-मनन्तबाहुं शशिसूर्यनेत्रम् |पश्यामि त्वां दीप्तहुताशवक्त्रं-,"You are without beginning, middle, or end; your power has no limits. Your arms are infinite; the sun and the moon are like your eyes, and fire is like your mouth. I see you warming the entire creation by your radiance."
c:11v20,द्यावापृथिव्योरिदमन्तरं हिव्याप्तं त्वयैकेन दिशश्च सर्वा: |दृष्ट्वाद्भुतं रूपमुग्रं तवेदंलोकत्रयं प्रव्यथितं महात्मन् || ,"The space between heaven and earth and all the directions are pervaded by you alone. Seeing your wondrous and terrible form, I see the three worlds trembling in fear, O Greatest of all beings."
c:11v21,अमी हि त्वां सुरसङ्घा विशन्तिकेचिद्भीता: प्राञ्जलयो गृणन्ति |स्वस्तीत्युक्त्वा महर्षिसिद्धसङ्घा:स्तुवन्ति त्वां स्तुतिभि: पुष्कलाभि: || ,"All the celestial gods are taking your shelter by entering into you. In awe, some are praising you with folded hands. The great sages and perfected beings are extolling you with auspicious hymns and profuse prayers."
c:11v22,रुद्रादित्या वसवो ये च साध्या विश्वेऽश्विनौ मरुतश्चोष्मपाश्च |गन्धर्वयक्षासुरसिद्धसङ्घावीक्षन्ते त्वां विस्मिताश्चैव सर्वे || ,"The Rudras, Adityas, Vasus, Sadhyas, Vishvadevas, Ashwini Kumars, Maruts, ancestors, Gandharvas, Yakshas, Asuras, and Siddhas are all beholding you in wonder."
c:11v23,रूपं महत्ते बहुवक्त्रनेत्रंमहाबाहो बहुबाहूरुपादम् |बहूदरं बहुदंष्ट्राकरालंदृष्ट्वा लोका: प्रव्यथितास्तथाहम् || ,"O mighty Lord, in veneration of your magnificent form with its many mouths, eyes, arms, thighs, legs, stomachs, and terrifying teeth, all the worlds are terror-stricken, and so am I."
c:11v24,नभ:स्पृशं दीप्तमनेकवर्णंव्यात्ताननं दीप्तविशालनेत्रम् |दृष्ट्वा हि त्वां प्रव्यथितान्तरात्माधृतिं न विन्दामि शमं च विष्णो || ,"O Lord Vishnu, seeing your form touching the sky, effulgent in many colors, with mouths wide open and enormous blazing eyes, my heart is trembling with fear. I have lost all courage and peace of mind."
c:11v25,दंष्ट्राकरालानि च ते मुखानिदृष्ट्वैव कालानलसन्निभानि |दिशो न जाने न लभे च शर्मप्रसीद देवेश जगन्निवास || ,"Having seen your many mouths bearing your terrible teeth, resembling the raging fire at the time of annihilation, I forget where I am and do not know where to go. O Lord of lords, you are the shelter of the universe; please have mercy on me."
c:11v26,अमी च त्वां धृतराष्ट्रस्य पुत्रा:सर्वे सहैवावनिपालसङ्घै: |भीष्मो द्रोण: सूतपुत्रस्तथासौसहास्मदीयैरपि योधमुख्यै: || वक्त्राणि ते त्वरमाणा विशन्तिदंष्ट्राकरालानि भयानकानि |केचिद्विलग्ना दशनान्तरेषुसन्दृश्यन्ते चूर्णितैरुत्तमाङ्गै: || ,"I see all the sons of Dhritarashtra, along with their allied kings, including Bheeshma, Dronacharya, Karn, and also the generals from our side, rushing headlong into your fearsome mouths. I see some with their heads smashed between your terrible teeth."
c:11v27,अमी च त्वां धृतराष्ट्रस्य पुत्रा:सर्वे सहैवावनिपालसङ्घै: |भीष्मो द्रोण: सूतपुत्रस्तथासौसहास्मदीयैरपि योधमुख्यै: || वक्त्राणि ते त्वरमाणा विशन्तिदंष्ट्राकरालानि भयानकानि |केचिद्विलग्ना दशनान्तरेषुसन्दृश्यन्ते चूर्णितैरुत्तमाङ्गै: || ,"I see all the sons of Dhritarashtra, along with their allied kings, including Bheeshma, Dronacharya, Karn, and also the generals from our side, rushing headlong into your fearsome mouths. I see some with their heads smashed between your terrible teeth."
c:11v28,यथा नदीनां बहवोऽम्बुवेगा:समुद्रमेवाभिमुखा द्रवन्ति |तथा तवामी नरलोकवीराविशन्ति वक्त्राण्यभिविज्वलन्ति || यथा प्रदीप्तं ज्वलनं पतङ्गाविशन्ति नाशाय समृद्धवेगा: |तथैव नाशाय विशन्ति लोका-स्तवापि वक्त्राणि समृद्धवेगा: || ,"As many waves of the rivers flowing rapidly into the ocean, so are all these great warriors entering into your blazing mouths. As moths rush with great speed into the fire to perish, so are all these armies entering with great speed into your mouths."
c:11v29,यथा नदीनां बहवोऽम्बुवेगा:समुद्रमेवाभिमुखा द्रवन्ति |तथा तवामी नरलोकवीराविशन्ति वक्त्राण्यभिविज्वलन्ति || यथा प्रदीप्तं ज्वलनं पतङ्गाविशन्ति नाशाय समृद्धवेगा: |तथैव नाशाय विशन्ति लोका-स्तवापि वक्त्राणि समृद्धवेगा: || ,"As many waves of the rivers flowing rapidly into the ocean, so are all these great warriors entering into your blazing mouths. As moths rush with great speed into the fire to perish, so are all these armies entering with great speed into your mouths."
c:11v30,लेलिह्यसे ग्रसमान: समन्ता-ल्लोकान्समग्रान्वदनैर्ज्वलद्भि: |तेजोभिरापूर्य जगत्समग्रंभासस्तवोग्रा: प्रतपन्ति विष्णो || ,"With your fiery tongues you are licking up the hosts of living beings on all sides and devouring them with your blazing mouths. O Vishnu, you are scorching the entire universe with the fierce, all-pervading rays of your effulgence."
c:11v31,आख्याहि मे को भवानुग्ररूपोनमोऽस्तु ते देववर प्रसीद |विज्ञातुमिच्छामि भवन्तमाद्यंन हि प्रजानामि तव प्रवृत्तिम् || ,"Tell me who you are, so fierce of form. O God of gods, I bow before you; please bestow your mercy on me. You, who existed before all creation, I wish to know who you are, for I do not comprehend your nature and workings."
c:11v32,श्रीभगवानुवाच |कालोऽस्मि लोकक्षयकृत्प्रवृद्धोलोकान्समाहर्तुमिह प्रवृत्त: |ऋतेऽपि त्वां न भविष्यन्ति सर्वेयेऽवस्थिता: प्रत्यनीकेषु योधा: || ,"The Supreme Lord said: I am mighty Time, the source of destruction that comes forth to annihilate the worlds. Even without your participation, the warriors arrayed in the opposing army shall cease to exist."
c:11v33,तस्मात्वमुत्तिष्ठ यशो लभस्वजित्वा शत्रून्भुङ् क्ष्व राज्यं समृद्धम् |मयैवैते निहता: पूर्वमेवनिमित्तमात्रं भव सव्यसाचिन् || ,"Therefore, arise and attain honor! Conquer your foes and enjoy prosperous rulership. These warriors stand already slain by me, and you will only be an instrument of my work, O expert archer."
